FIPS,STATE,2G,3G,4G_LTE,4G_Non_LTE,Other,ANY
022300001001044,AK,57.07,100.0,97.21,100.0,0.0,100.0
022300001001045,AK,0.0,100.0,100.0,100.0,0.0,100.0
022300001001046,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001047,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001048,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001049,AK,94.78,100.0,85.6,100.0,0.0,100.0
022300001001050,AK,58.77,96.69,100.0,99.94,0.0,100.0
022300001001051,AK,0.0,100.0,100.0,100.0,0.0,100.0
022300001001052,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001053,AK,0.0,100.0,100.0,100.0,0.0,100.0
022300001001054,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001055,AK,99.67,100.0,100.0,100.0,0.0,100.0
022300001001056,AK,85.4,100.0,100.0,100.0,0.0,100.0
022300001001057,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001058,AK,96.59,100.0,100.0,100.0,0.0,100.0
022300001001059,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001060,AK,100.0,100.0,61.08,100.0,0.0,100.0
022300001001061,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001062,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001063,AK,100.0,100.0,70.31,100.0,0.0,100.0
022300001001064,AK,100.0,100.0,18.58,100.0,0.0,100.0
022300001001065,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001066,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001067,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001068,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001069,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001070,AK,100.0,100.0,2.63,100.0,0.0,100.0
022300001001071,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001072,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001073,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001074,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001075,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001076,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001077,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001078,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001079,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001080,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001081,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001082,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001083,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001084,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001085,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001086,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001087,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001088,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001089,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001090,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001091,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001092,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001093,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001094,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001095,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001096,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001097,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001098,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001099,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001100,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001101,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001102,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001103,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001104,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001105,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001106,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001107,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001108,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001109,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001110,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001111,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001112,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001113,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001114,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001115,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001116,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001117,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001118,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001119,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001120,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001121,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001122,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001123,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001124,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001125,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001126,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001127,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001128,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001129,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001130,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001131,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001132,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001133,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001134,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001135,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001136,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001137,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001138,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001139,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001140,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001141,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001142,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001143,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001144,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001145,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001146,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001147,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001148,AK,100.0,100.0,69.21,100.0,0.0,100.0
022300001001149,AK,100.0,100.0,51.44,100.0,0.0,100.0
022300001001150,AK,100.0,100.0,4.48,100.0,0.0,100.0
022300001001151,AK,100.0,100.0,12.59,100.0,0.0,100.0
022300001001152,AK,100.0,100.0,37.38,100.0,0.0,100.0
022300001001153,AK,100.0,100.0,82.99,100.0,0.0,100.0
022300001001154,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001155,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001156,AK,100.0,100.0,83.82,100.0,0.0,100.0
022300001001157,AK,100.0,100.0,59.44,100.0,0.0,100.0
022300001001158,AK,100.0,100.0,0.34,100.0,0.0,100.0
022300001001159,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001160,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001161,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001162,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001163,AK,99.76,100.0,0.13,100.0,0.0,100.0
022300001001164,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001165,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001166,AK,98.9,100.0,30.88,100.0,0.0,100.0
022300001001167,AK,58.68,82.03,42.08,42.08,0.0,84.13
022300001001168,AK,81.3,87.38,13.3,46.85,0.0,87.38
022300001001169,AK,63.5,100.0,0.0,89.9,0.0,100.0
022300001001170,AK,33.97,86.23,17.87,67.4,0.0,86.86
022300001001171,AK,100.0,100.0,12.18,100.0,0.0,100.0
022300001001172,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001173,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001174,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001175,AK,98.57,100.0,0.0,100.0,0.0,100.0
022300001001176,AK,100.0,100.0,0.02,100.0,0.0,100.0
022300001001177,AK,100.0,100.0,22.38,100.0,0.0,100.0
022300001001178,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001179,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001180,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001181,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001182,AK,100.0,100.0,40.16,100.0,0.0,100.0
022300001001183,AK,90.38,100.0,75.49,100.0,0.0,100.0
022300001001184,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001185,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001186,AK,100.0,100.0,58.31,100.0,0.0,100.0
022300001001187,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001188,AK,57.07,95.85,0.0,94.0,0.0,97.57
022300001001189,AK,11.17,100.0,0.0,98.03,0.0,100.0
022300001001190,AK,42.33,82.5,74.13,74.43,0.0,84.19
022300001001191,AK,0.0,100.0,100.0,100.0,0.0,100.0
022300001001192,AK,0.0,100.0,100.0,100.0,0.0,100.0
022300001001193,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001194,AK,100.0,100.0,0.0,100.0,0.0,100.0
022300001001195,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001196,AK,100.0,100.0,100.0,100.0,0.0,100.0
022300001001197,AK,73.81,100.0,100.0,100.0,0.0,100.0
022400001001227,AK,0.0,0.0,0.15,0.0,0.0,0.15
022400001001265,AK,0.42,2.44,1.13,2.25,0.0,2.48
022400001001266,AK,32.35,53.89,0.03,5.08,0.0,54.8
022400001001269,AK,0.0,4.17,0.0,3.09,0.0,4.17
022400001001272,AK,22.69,20.5,29.49,0.29,0.0,35.25
022400001001273,AK,99.93,99.4,100.0,0.0,0.0,100.0
022400001001274,AK,54.17,76.06,0.0,0.0,0.0,83.44
022400001001275,AK,97.82,100.0,100.0,0.0,0.0,100.0
022400001001276,AK,26.15,98.5,0.0,0.0,0.0,99.21
022400001001277,AK,9.66,21.06,16.74,16.63,0.0,22.32
022400001001278,AK,0.46,4.86,0.32,4.36,0.0,4.98
022400001001279,AK,92.33,100.0,51.84,92.01,0.0,100.0
022400001001283,AK,40.58,100.0,67.97,82.03,0.0,100.0
022400001001284,AK,83.86,100.0,70.01,99.99,0.0,100.0
022400001001285,AK,99.99,100.0,100.0,100.0,0.0,100.0
022400001001286,AK,91.7,100.0,100.0,100.0,0.0,100.0
022400001001288,AK,100.0,100.0,0.0,100.0,0.0,100.0
022400001001289,AK,60.63,100.0,58.04,92.04,0.0,100.0
022400001001290,AK,57.0,100.0,84.75,100.0,0.0,100.0
022400001001291,AK,100.0,100.0,98.48,100.0,0.0,100.0
022400001001292,AK,98.66,100.0,91.71,100.0,0.0,100.0
022400001001293,AK,35.28,100.0,69.77,97.87,0.0,100.0
022400001001294,AK,81.47,100.0,100.0,100.0,0.0,100.0
022400001001295,AK,89.84,100.0,100.0,99.84,0.0,100.0
022400001001296,AK,100.0,100.0,14.12,100.0,0.0,100.0
022400001001297,AK,49.14,100.0,100.0,100.0,0.0,100.0
022400001001299,AK,96.41,99.68,95.3,98.12,0.0,99.8
022400001001302,AK,0.0,1.56,0.09,1.47,0.0,1.64
022400001001310,AK,56.06,94.48,77.07,94.01,0.0,94.73
022400001001311,AK,0.0,100.0,80.81,100.0,0.0,100.0
022400001001312,AK,0.0,100.0,100.0,100.0,0.0,100.0
022400001001313,AK,84.39,100.0,99.99,97.67,0.0,100.0
022400001001314,AK,52.83,77.57,70.16,73.57,0.0,79.15
022400001001315,AK,0.13,1.94,1.38,1.82,0.0,2.12
022400001001316,AK,0.0,77.95,29.67,76.89,0.0,78.23
022400001001320,AK,0.0,43.13,12.91,41.97,0.0,43.39
022400001001321,AK,0.0,16.98,1.57,16.6,0.0,16.98
022400001001336,AK,0.0,1.33,0.0,0.47,0.0,1.33
022400001001341,AK,0.0,23.97,0.0,19.96,0.0,23.97
022400001001344,AK,0.0,96.96,52.63,96.14,0.0,96.96
022400001001345,AK,0.0,95.27,33.42,94.0,0.0,95.27
022400001001346,AK,0.0,94.12,0.0,93.24,0.0,94.12
022400001001347,AK,0.0,74.25,0.0,73.9,0.0,74.25
022400001001348,AK,0.0,4.75,0.0,3.54,0.0,4.75
022400001001349,AK,0.0,80.64,0.0,78.19,0.0,80.64
022400001001350,AK,0.0,96.18,0.0,96.12,0.0,96.18
022400001001351,AK,0.0,0.84,0.4,0.77,0.0,1.01
022400001001361,AK,16.6,41.95,36.83,40.38,0.0,44.82
022400001001362,AK,0.0,20.84,8.11,19.62,0.0,20.84
022400001001363,AK,0.0,42.26,18.01,39.75,0.0,42.99
022400001001365,AK,0.0,3.27,0.0,2.47,0.0,3.27
022400001001366,AK,0.0,19.94,1.22,17.64,0.0,20.13
022400001001367,AK,47.97,59.71,52.52,57.83,0.0,60.21
022400001001370,AK,0.0,1.95,0.0,1.65,0.0,1.95
022400001001371,AK,99.97,100.0,100.0,99.99,0.0,100.0
022400001001372,AK,77.49,93.76,85.87,91.05,0.0,94.52
022400001001373,AK,17.6,31.59,18.55,27.81,0.0,31.93
022400001001380,AK,0.0,17.66,0.0,12.62,0.0,17.66
022400001001389,AK,0.0,10.01,1.49,8.74,0.0,11.5
022400001001391,AK,15.35,69.88,77.22,67.09,0.0,86.0
022400001001392,AK,4.0,37.81,35.36,36.55,0.0,46.16
022400001001393,AK,49.69,83.03,78.18,81.97,0.0,84.7
022400001001394,AK,62.38,98.58,98.38,87.35,0.0,99.83
022400001001395,AK,46.21,100.0,100.0,100.0,0.0,100.0
022400001001396,AK,88.3,100.0,100.0,100.0,0.0,100.0
022400001001397,AK,25.69,100.0,100.0,100.0,0.0,100.0
022400001001398,AK,93.88,100.0,100.0,100.0,0.0,100.0
022400001001399,AK,7.76,100.0,100.0,47.54,0.0,100.0
022400001001400,AK,24.83,63.81,60.72,22.47,0.0,69.21
022400001001401,AK,43.09,100.0,99.9,100.0,0.0,100.0
022400001001402,AK,0.0,100.0,100.0,0.0,0.0,100.0
022400001001403,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001404,AK,88.86,100.0,55.14,99.32,0.0,100.0
022400001001405,AK,86.74,100.0,100.0,0.61,0.0,100.0
022400001001406,AK,99.97,100.0,100.0,0.0,0.0,100.0
022400001001407,AK,97.88,100.0,100.0,0.0,0.0,100.0
022400001001408,AK,36.63,50.27,48.72,0.0,0.0,67.9
022400001001409,AK,14.31,15.03,0.0,0.0,0.0,29.34
022400001001410,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001411,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001412,AK,13.46,9.27,0.0,0.0,0.0,22.73
022400001001413,AK,99.74,100.0,100.0,0.0,0.0,100.0
022400001001414,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001415,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001416,AK,79.07,81.74,98.99,0.0,0.0,98.99
022400001001417,AK,19.34,11.13,42.61,0.0,0.0,50.15
022400001001418,AK,0.15,0.03,0.66,0.03,0.0,0.81
022400001001419,AK,2.51,2.77,4.35,0.92,0.0,5.83
022400001001421,AK,32.87,37.67,43.13,2.54,0.0,57.62
022400001001424,AK,0.0,0.26,0.0,0.0,0.0,0.26
022400001001425,AK,6.53,0.86,41.63,0.0,0.0,41.65
022400001001426,AK,5.14,5.12,3.99,0.0,0.0,8.74
022400001001427,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001428,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001429,AK,15.67,21.51,17.38,17.84,0.0,32.04
022400001001431,AK,0.0,19.08,8.01,0.1,0.0,19.63
022400001001434,AK,0.0,100.0,100.0,0.0,0.0,100.0
022400001001435,AK,0.0,6.16,3.66,0.0,0.0,6.83
022400001001443,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001444,AK,99.99,100.0,100.0,0.0,0.0,100.0
022400001001445,AK,12.88,50.49,46.31,24.94,0.0,55.11
022400001001446,AK,0.06,100.0,100.0,0.27,0.0,100.0
022400001001447,AK,30.93,71.45,65.57,0.08,0.0,77.88
022400001001448,AK,1.38,21.05,15.67,19.91,0.0,23.45
022400001001450,AK,99.98,100.0,100.0,0.0,0.0,100.0
022400001001451,AK,59.6,100.0,100.0,0.0,0.0,100.0
022400001001452,AK,89.26,100.0,100.0,0.0,0.0,100.0
022400001001453,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001460,AK,46.46,100.0,99.76,99.94,0.0,100.0
022400001001461,AK,98.46,100.0,100.0,100.0,0.0,100.0
022400001001462,AK,99.65,100.0,100.0,100.0,0.0,100.0
022400001001463,AK,99.98,100.0,100.0,100.0,0.0,100.0
022400001001464,AK,92.25,100.0,100.0,100.0,0.0,100.0
022400001001465,AK,96.44,100.0,100.0,100.0,0.0,100.0
022400001001466,AK,0.0,100.0,100.0,100.0,0.0,100.0
022400001001467,AK,29.38,100.0,100.0,100.0,0.0,100.0
022400001001468,AK,99.66,100.0,100.0,100.0,0.0,100.0
022400001001469,AK,89.45,100.0,100.0,100.0,0.0,100.0
022400001001470,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001001471,AK,95.59,100.0,100.0,100.0,0.0,100.0
022400001001472,AK,91.03,100.0,100.0,100.0,0.0,100.0
022400001001473,AK,7.01,100.0,100.0,100.0,0.0,100.0
022400001001474,AK,98.38,100.0,100.0,100.0,0.0,100.0
022400001001475,AK,90.05,100.0,100.0,100.0,0.0,100.0
022400001001476,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001001477,AK,96.24,100.0,100.0,100.0,0.0,100.0
022400001001478,AK,0.0,47.98,0.0,41.98,0.0,47.98
022400001001479,AK,0.0,2.47,0.17,2.11,0.0,2.59
022400001001480,AK,0.0,72.84,0.0,68.25,0.0,72.84
022400001001482,AK,0.0,6.07,0.0,5.83,0.0,6.07
022400001001484,AK,0.0,0.45,0.0,0.38,0.0,0.45
022400001001492,AK,0.0,10.47,0.0,9.81,0.0,10.47
022400001001499,AK,0.0,24.82,0.0,22.56,0.0,24.82
022400001001502,AK,0.0,72.88,0.0,70.57,0.0,72.88
022400001001503,AK,0.0,25.71,0.0,23.82,0.0,25.71
022400001001504,AK,0.0,18.38,2.98,16.72,0.0,18.38
022400001001505,AK,84.03,100.0,100.0,100.0,0.0,100.0
022400001001506,AK,57.49,100.0,100.0,100.0,0.0,100.0
022400001001507,AK,26.31,100.0,100.0,100.0,0.0,100.0
022400001001508,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001001509,AK,99.73,100.0,100.0,100.0,0.0,100.0
022400001001510,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001001511,AK,72.91,100.0,100.0,100.0,0.0,100.0
022400001001733,AK,0.0,100.0,0.0,99.47,0.0,100.0
022400001001734,AK,0.0,100.0,88.26,100.0,0.0,100.0
022400001001740,AK,99.99,100.0,100.0,0.0,0.0,100.0
022400001001741,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001742,AK,100.0,100.0,100.0,0.0,0.0,100.0
022400001001805,AK,99.98,100.0,100.0,100.0,0.0,100.0
022400001001806,AK,97.69,100.0,100.0,100.0,0.0,100.0
022400001001807,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001001808,AK,59.87,100.0,100.0,100.0,0.0,100.0
022400001001814,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001001817,AK,48.79,100.0,100.0,100.0,0.0,100.0
022400001002000,AK,87.47,99.26,97.69,98.62,0.0,99.33
022400001002001,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002002,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002003,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002004,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002005,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002006,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002007,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002008,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002009,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002010,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002011,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002012,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002013,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002014,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002015,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002016,AK,99.9,100.0,100.0,100.0,0.0,100.0
022400001002017,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002018,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002019,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002020,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002021,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002022,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002023,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002024,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002025,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002026,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002027,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002028,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002029,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002030,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002031,AK,76.76,100.0,99.84,100.0,0.0,100.0
022400001002032,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002033,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002034,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002035,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002036,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002037,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002038,AK,72.03,100.0,100.0,100.0,0.0,100.0
022400001002039,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002040,AK,77.47,100.0,100.0,100.0,0.0,100.0
022400001002041,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002042,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002043,AK,91.54,100.0,100.0,100.0,0.0,100.0
022400001002044,AK,26.23,100.0,100.0,100.0,0.0,100.0
022400001002045,AK,91.85,100.0,100.0,100.0,0.0,100.0
022400001002046,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002047,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002048,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002049,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002050,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002051,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002052,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002053,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002054,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002055,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002056,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002057,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002058,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002059,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002060,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002061,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002062,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002063,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002064,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002065,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002066,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002067,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002068,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002069,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002070,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002071,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002072,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002073,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002074,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002075,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002076,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002077,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002078,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002079,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002080,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002081,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002082,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002083,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002084,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002085,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002086,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002087,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002088,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002089,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002090,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002091,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002092,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002093,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002094,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002095,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002096,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002097,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002098,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002099,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002100,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002101,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002102,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002103,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002104,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002105,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002106,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002107,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002108,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002109,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002110,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400001002111,AK,100.0,100.0,100.0,100.0,0.0,100.0
022400004001000,AK,0.0,0.62,0.34,0.56,0.0,0.71
022400004001003,AK,18.17,56.06,43.54,54.56,0.0,58.01
022400004001004,AK,0.0,100.0,100.0,100.0,0.0,100.0
